"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"VPS51.1"	0.00159793267251878	0.422061194364568	0.25	0.153	1	"6"	"VPS51"
"COMMD10.3"	0.00159872108118978	-30.8785777130538	0.409	0.29	1	"6"	"COMMD10"
"AC023282.1.4"	0.00160454504450993	-3.90842549437605	0.356	0.249	1	"6"	"AC023282.1"
"ZNF528.1"	0.00161421105269007	0.438346187094851	0.205	0.114	1	"6"	"ZNF528"
"PTAR1.3"	0.00163444955202405	1.05069233032507	0.212	0.121	1	"6"	"PTAR1"
"TTBK1"	0.00163509336228669	0.332209816460703	0.182	0.1	1	"6"	"TTBK1"
"FRMD6.1"	0.00163623087126064	0.410949500092072	0.144	0.071	1	"6"	"FRMD6"
"MAIP1.3"	0.00164428034935061	0.308686383743184	0.174	0.093	1	"6"	"MAIP1"
"TAMM41.2"	0.00164957256037787	0.929238848722652	0.235	0.145	1	"6"	"TAMM41"
"ABHD17A"	0.00165160074007535	0.252210261360623	0.152	0.076	1	"6"	"ABHD17A"
"FGD5-AS1"	0.001679126308692	0.306821748762467	0.129	0.062	1	"6"	"FGD5-AS1"
"WDR82.2"	0.00168004815639869	0.378654304334581	0.22	0.128	1	"6"	"WDR82"
"OS9.1"	0.00168102870981653	0.540976035932666	0.174	0.093	1	"6"	"OS9"
"PIP4P2"	0.00168404498401559	0.289443880978183	0.121	0.056	1	"6"	"PIP4P2"
"CACUL1.3"	0.00168658291024564	-0.888913272130731	0.25	0.156	1	"6"	"CACUL1"
"XPO6.2"	0.00169285833310578	-1.09090620207182	0.326	0.216	1	"6"	"XPO6"
"AC018697.1"	0.00169288317511455	1.16323654177417	0.106	0.047	1	"6"	"AC018697.1"
"SRSF1.3"	0.00170234483197311	0.352250581903966	0.303	0.193	1	"6"	"SRSF1"
"PEPD"	0.00170526075330029	0.313138213340504	0.136	0.066	1	"6"	"PEPD"
"SNX24.2"	0.00170609311086908	-0.775503445941585	0.174	0.094	1	"6"	"SNX24"
"NARS2.3"	0.00171799091029838	1.13411990300142	0.212	0.123	1	"6"	"NARS2"
"AC127024.2"	0.00171984385434441	0.310388302089323	0.121	0.056	1	"6"	"AC127024.2"
"LARP1.3"	0.00172046462846162	-1.72447688478119	0.379	0.262	1	"6"	"LARP1"
"PLEKHG5.1"	0.00174872082141793	0.736258300721652	0.326	0.219	1	"6"	"PLEKHG5"
"ABCC8.2"	0.00175607827640012	0.399082573405038	0.311	0.206	1	"6"	"ABCC8"
"KIF9-AS1.5"	0.0017595547717107	-1.6994383238695	0.364	0.264	1	"6"	"KIF9-AS1"
"RAB40B.3"	0.0017791612225085	-0.318642022176888	0.235	0.138	1	"6"	"RAB40B"
"KCNT1.3"	0.0017827038599095	0.274986365336745	0.348	0.225	1	"6"	"KCNT1"
"NAA25.4"	0.00178489203389869	-2.32160379392152	0.409	0.287	1	"6"	"NAA25"
"MIER1.3"	0.00180830508734364	-1.37991100794068	0.242	0.144	1	"6"	"MIER1"
"CROT"	0.00183151185903871	0.353115712964406	0.144	0.073	1	"6"	"CROT"
"SLC4A7.3"	0.00183698788734345	-6.15625243926814	0.205	0.113	1	"6"	"SLC4A7"
"ZNF155.3"	0.00183746010729594	0.585820917776531	0.303	0.195	1	"6"	"ZNF155"
"NUP42.2"	0.00184065446002345	0.336665346738114	0.197	0.111	1	"6"	"NUP42"
"MTFMT.1"	0.00184481016116794	0.593978670500906	0.25	0.154	1	"6"	"MTFMT"
"ZNF670.1"	0.00184812355895577	0.459319861872519	0.136	0.066	1	"6"	"ZNF670"
"TNFRSF21.1"	0.00184820391475373	-1.32247366845001	0.144	0.071	1	"6"	"TNFRSF21"
"SS18L1.1"	0.00185365888171608	0.536594780764101	0.303	0.198	1	"6"	"SS18L1"
"TMEM116.1"	0.0018764270505612	0.90559333262461	0.152	0.076	1	"6"	"TMEM116"
"ADAM11.4"	0.00188505408378144	-0.570252656840099	0.394	0.281	1	"6"	"ADAM11"
"SGPP1.2"	0.00188573055915074	-0.423364102718234	0.25	0.154	1	"6"	"SGPP1"
"PC.5"	0.00189293571625645	0.426778816048786	0.258	0.156	1	"6"	"PC"
"GABPB1-AS1.3"	0.00190659227422293	-4.26372291515522	0.28	0.174	1	"6"	"GABPB1-AS1"
"TEF.1"	0.00190882295171233	0.720950050400027	0.265	0.169	1	"6"	"TEF"
"DYNC1LI2.2"	0.00191334675335889	-0.563570808706496	0.402	0.281	1	"6"	"DYNC1LI2"
"CASD1.3"	0.00191738960056725	0.926244806126034	0.295	0.189	1	"6"	"CASD1"
"CSNK1D.1"	0.00192804939151277	0.923828064637966	0.295	0.192	1	"6"	"CSNK1D"
"EIF3F.1"	0.00194801578156639	0.460165546388116	0.182	0.098	1	"6"	"EIF3F"
"ZNF800.3"	0.0019480682716761	-0.446560646404335	0.273	0.17	1	"6"	"ZNF800"
"FXN.3"	0.00195807937878207	0.409033421544461	0.22	0.129	1	"6"	"FXN"
"ELK1"	0.0019597146809794	0.346587026008516	0.106	0.047	1	"6"	"ELK1"
"B4GALT1.2"	0.00197219834481647	0.612135094438113	0.182	0.1	1	"6"	"B4GALT1"
"ZFX.3"	0.0019761216674266	0.349505863195201	0.25	0.152	1	"6"	"ZFX"
"GRB2.3"	0.00198962585720964	-4.99407971792604	0.333	0.221	1	"6"	"GRB2"
"TXLNG.1"	0.001991021307137	0.838766565548626	0.205	0.119	1	"6"	"TXLNG"
"ARHGEF37.1"	0.00202463185087742	0.252125569108021	0.167	0.089	1	"6"	"ARHGEF37"
"SIRT5.2"	0.00202987641399868	0.352304833615183	0.167	0.09	1	"6"	"SIRT5"
"CEP57.2"	0.0020392862651866	0.309571183682008	0.303	0.197	1	"6"	"CEP57"
"MSH6.2"	0.00205333337216932	-2.03552649826267	0.242	0.144	1	"6"	"MSH6"
"LRP1.4"	0.00205526843549346	0.412653523266495	0.508	0.38	1	"6"	"LRP1"
"CROCC.3"	0.00205578722847961	0.2972662640962	0.341	0.23	1	"6"	"CROCC"
"METTL8.1"	0.00206783422028476	0.39739489340814	0.136	0.068	1	"6"	"METTL8"
"PACS1.4"	0.00208596470778776	2.24703178270093	0.515	0.393	1	"6"	"PACS1"
"CAMSAP1.5"	0.00210598990161551	-1.46682436628819	0.379	0.261	1	"6"	"CAMSAP1"
"SCLY.2"	0.00210824466831428	0.608409980693687	0.22	0.13	1	"6"	"SCLY"
"AL139260.1.1"	0.00210987586611866	1.41050831462261	0.288	0.188	1	"6"	"AL139260.1"
"IGBP1.1"	0.00211228764275999	0.475815579623083	0.152	0.078	1	"6"	"IGBP1"
"KRTAP5-AS1.1"	0.00211979506744203	0.506365599584917	0.242	0.15	1	"6"	"KRTAP5-AS1"
"ZNF785.2"	0.00212334439977582	0.275257121201646	0.235	0.141	1	"6"	"ZNF785"
"ABHD5.3"	0.00213337930375324	0.268449416393433	0.174	0.095	1	"6"	"ABHD5"
"GDAP1L1"	0.00213855571718806	0.374088478446873	0.167	0.089	1	"6"	"GDAP1L1"
"MINPP1"	0.00213920976277684	0.280764686598714	0.121	0.057	1	"6"	"MINPP1"
"UGGT1.2"	0.00214676978878344	-0.340355737649898	0.242	0.148	1	"6"	"UGGT1"
"PALM"	0.00215017947570146	0.613736506423757	0.197	0.114	1	"6"	"PALM"
"OXNAD1.3"	0.00217945091974459	-0.539490858773038	0.174	0.094	1	"6"	"OXNAD1"
"COL21A1"	0.00220487552770828	-0.252802829030161	0.121	0.058	1	"6"	"COL21A1"
"WBP1L.2"	0.00222505354101824	0.313444615859198	0.242	0.149	1	"6"	"WBP1L"
"CYP7B1.1"	0.00222510274117239	-7.46928883917708	0.136	0.068	1	"6"	"CYP7B1"
"FBXO28.4"	0.00222952544974805	-3.87578728010146	0.273	0.171	1	"6"	"FBXO28"
"CD46.3"	0.00223110103441656	0.261016277583918	0.341	0.228	1	"6"	"CD46"
"PSKH1"	0.002254836799753	0.35714785311216	0.152	0.079	1	"6"	"PSKH1"
"SFXN5.4"	0.00226343711089709	-31.6506607607648	0.265	0.164	1	"6"	"SFXN5"
"DNAJC13.3"	0.00227867147075053	-2.23738232713711	0.326	0.217	1	"6"	"DNAJC13"
"PPP1R16B.3"	0.00228149202900616	-9.62422254295607	0.341	0.225	1	"6"	"PPP1R16B"
"PHLPP2.4"	0.00228723998036296	0.785118739679364	0.265	0.174	1	"6"	"PHLPP2"
"C4orf19.1"	0.00228790487861512	-6.22228120731626	0.114	0.053	1	"6"	"C4orf19"
"NHLRC3.1"	0.00229690841550383	0.292679509965373	0.182	0.1	1	"6"	"NHLRC3"
"IBA57"	0.00230432134142994	0.278222101380623	0.114	0.052	1	"6"	"IBA57"
"AXIN1.1"	0.00231295564145505	0.326275406690558	0.258	0.16	1	"6"	"AXIN1"
"NPM1.3"	0.00232175939322609	0.768255551298292	0.227	0.134	1	"6"	"NPM1"
"TYRO3.1"	0.0023288391306962	0.572741167568283	0.288	0.185	1	"6"	"TYRO3"
"ELK4.1"	0.00233161921791112	-0.256223633295252	0.152	0.077	1	"6"	"ELK4"
"ELAVL1.2"	0.00234778982477696	0.350353406117393	0.273	0.175	1	"6"	"ELAVL1"
"TANC2.2"	0.00237286617826394	-16.923757737106	0.326	0.221	1	"6"	"TANC2"
"AFF1.3"	0.00237567719804791	-15.4581068734142	0.174	0.096	1	"6"	"AFF1"
"CCDC125.1"	0.00239681588932584	1.13635418072828	0.159	0.085	1	"6"	"CCDC125"
"CEP95.2"	0.00240003370671972	-4.33943159231422	0.409	0.284	1	"6"	"CEP95"
"BBS7.1"	0.00240948276824395	0.27838183481813	0.205	0.118	1	"6"	"BBS7"
"FAM120AOS.1"	0.00242209170067202	0.408016268733951	0.227	0.135	1	"6"	"FAM120AOS"
"ASAH1.2"	0.00242672513370952	-0.289323630965121	0.242	0.145	1	"6"	"ASAH1"
"CASP8AP2.3"	0.0024429309618216	-0.413156511315094	0.273	0.172	1	"6"	"CASP8AP2"
"Z94721.1"	0.00245066512509701	0.83056916180611	0.106	0.048	1	"6"	"Z94721.1"
"ZC3H18.2"	0.00245915228290379	0.334759803831419	0.242	0.149	1	"6"	"ZC3H18"
"ANKRD26.5"	0.00247295075562751	-3.22244686061864	0.439	0.316	1	"6"	"ANKRD26"
"PSMD14.3"	0.00247620786111756	-6.7131176346999	0.227	0.139	1	"6"	"PSMD14"
"AP3D1.2"	0.00247886027572535	0.325826760576946	0.288	0.181	1	"6"	"AP3D1"
"HACD3.4"	0.00247920481152998	-4.86569722739529	0.341	0.227	1	"6"	"HACD3"
"MAST1.4"	0.00248292456555893	-0.753773850643991	0.432	0.322	1	"6"	"MAST1"
"ACADM.2"	0.00248364379463947	2.50477294533507	0.28	0.179	1	"6"	"ACADM"
"ODR4.4"	0.0025039563187129	-0.575099461291218	0.295	0.188	1	"6"	"ODR4"
"SUGP2.5"	0.0025090163099515	-0.372056960532668	0.477	0.334	1	"6"	"SUGP2"
"SLC25A40.3"	0.00252415438679706	1.31108968869594	0.174	0.095	1	"6"	"SLC25A40"
"NAF1.1"	0.00253284022348276	-1.18164926627993	0.159	0.084	1	"6"	"NAF1"
"TMEM184B.3"	0.00253750004406755	-3.1521155046024	0.288	0.185	1	"6"	"TMEM184B"
"ATF4"	0.00253831275140278	0.383858162556431	0.159	0.084	1	"6"	"ATF4"
"DEPTOR.2"	0.00254226379106087	-3.10176874817686	0.205	0.118	1	"6"	"DEPTOR"
"PTS.2"	0.00254292134913858	0.488690648385005	0.265	0.164	1	"6"	"PTS"
"DLGAP4.3"	0.00254518485041399	-14.2148779325173	0.288	0.184	1	"6"	"DLGAP4"
"LIN9.2"	0.002546120552638	-2.41692202821919	0.144	0.074	1	"6"	"LIN9"
"RIPK1.2"	0.00256860902794942	0.488141346573932	0.212	0.125	1	"6"	"RIPK1"
"BDNF-AS"	0.00257377355807435	0.393718576862211	0.106	0.048	1	"6"	"BDNF-AS"
"VIRMA.4"	0.00257927106532669	-0.370581140375338	0.303	0.191	1	"6"	"VIRMA"
"HEATR4.1"	0.00260675445976106	0.312172217421173	0.182	0.101	1	"6"	"HEATR4"
"ZMIZ1-AS1"	0.00261493277285416	0.447098630303632	0.144	0.075	1	"6"	"ZMIZ1-AS1"
"SERTAD2.1"	0.00262906106836494	1.09547681217237	0.129	0.064	1	"6"	"SERTAD2"
"ATP1B1.2"	0.00264134627363308	-0.384040344226316	0.197	0.109	1	"6"	"ATP1B1"
"CEP78.4"	0.00264671927997232	1.12052512267321	0.227	0.137	1	"6"	"CEP78"
"TAB3.1"	0.00265602255731215	-0.535683505349482	0.144	0.073	1	"6"	"TAB3"
"MTERF1.2"	0.00265710781501135	2.03189496548798	0.212	0.128	1	"6"	"MTERF1"
"AC034195.1.2"	0.00265917548832582	-12.9845451542011	0.212	0.125	1	"6"	"AC034195.1"
"EXOSC3.1"	0.00266698823141625	0.632200678987281	0.197	0.115	1	"6"	"EXOSC3"
"RUSC2.1"	0.00266928835013077	0.455297672439984	0.28	0.18	1	"6"	"RUSC2"
"TACC1.2"	0.00268971343760378	0.565204661871848	0.235	0.145	1	"6"	"TACC1"
"ZNF438.5"	0.00269053155243875	-6.67265347033157	0.205	0.121	1	"6"	"ZNF438"
"ARNTL.2"	0.00272007623504207	1.05481140997365	0.227	0.136	1	"6"	"ARNTL"
"AC007285.1.1"	0.00273669773721264	1.04680748221702	0.136	0.07	1	"6"	"AC007285.1"
"TDRP.2"	0.00275426954177689	-0.856254618773781	0.197	0.114	1	"6"	"TDRP"
"RAB11A.2"	0.00278940183945031	0.289811908984275	0.189	0.108	1	"6"	"RAB11A"
"ACAD11.3"	0.00282873075247619	-0.790639606325828	0.227	0.136	1	"6"	"ACAD11"
"DENR.3"	0.00287405504431156	0.453569743592245	0.167	0.091	1	"6"	"DENR"
"MSH4.1"	0.00289673792576621	0.353419672517709	0.174	0.097	1	"6"	"MSH4"
"DYNC2H1.4"	0.00290036592829131	-3.61546070353356	0.371	0.259	1	"6"	"DYNC2H1"
"PPIL4.2"	0.00295023217182516	0.453862864830318	0.242	0.149	1	"6"	"PPIL4"
"PRICKLE1"	0.0029716535874991	-17.3673774637827	0.129	0.064	1	"6"	"PRICKLE1"
"SLC25A27.3"	0.00299183666131355	-0.519859085119499	0.455	0.34	1	"6"	"SLC25A27"
"STAMBP.1"	0.00300251677446635	0.47902646572986	0.189	0.11	1	"6"	"STAMBP"
"ST3GAL2.2"	0.00300819474172216	2.24003251210205	0.371	0.263	1	"6"	"ST3GAL2"
"RNFT2.1"	0.00301486572874157	0.302264111477915	0.197	0.113	1	"6"	"RNFT2"
"KRBOX4.1"	0.00301780534005283	0.3671702777675	0.205	0.121	1	"6"	"KRBOX4"
"POLR1D.2"	0.00302134064011902	0.367111068020191	0.205	0.121	1	"6"	"POLR1D"
"PPARGC1A"	0.00305124102647254	-0.360766516892685	0.114	0.054	1	"6"	"PPARGC1A"
"SRP19"	0.00305159423126345	0.596511794903963	0.182	0.104	1	"6"	"SRP19"
"CCDC57.3"	0.00305671726440257	-1.23890764015336	0.402	0.284	1	"6"	"CCDC57"
"RNF38.3"	0.00306539913148729	-4.0449422688076	0.386	0.271	1	"6"	"RNF38"
"ACO2.2"	0.00307154005948744	0.687974576802018	0.311	0.216	1	"6"	"ACO2"
"PRPSAP2.3"	0.00308043301330753	-0.543871952417615	0.318	0.212	1	"6"	"PRPSAP2"
"MLLT6.1"	0.00311337715916739	0.671559062881897	0.303	0.208	1	"6"	"MLLT6"
"LONRF1.3"	0.0031302045531032	-2.15123151949906	0.189	0.107	1	"6"	"LONRF1"
"GHITM"	0.0031313284992636	0.254932239238398	0.106	0.049	1	"6"	"GHITM"
"TMEM165.3"	0.00314132665192599	-13.6167591401881	0.371	0.254	1	"6"	"TMEM165"
"WDR19.5"	0.00318674815271365	-0.456755946601881	0.311	0.207	1	"6"	"WDR19"
"VOPP1.2"	0.00318690400549902	-2.60119823198888	0.265	0.166	1	"6"	"VOPP1"
"C11orf54.1"	0.00319195988219594	0.27064261892063	0.182	0.102	1	"6"	"C11orf54"
"PPP2R2A.3"	0.00319462542342676	-43.598009596344	0.326	0.222	1	"6"	"PPP2R2A"
"SBNO1.4"	0.00321831852964329	-0.585305933395688	0.424	0.31	1	"6"	"SBNO1"
"EFTUD2.3"	0.00325370526166464	-0.31726710904447	0.242	0.144	1	"6"	"EFTUD2"
"AC244502.1"	0.0032548494565022	-0.804343263244987	0.121	0.059	1	"6"	"AC244502.1"
"MAP6.3"	0.00326746477535206	-0.382736498161767	0.174	0.096	1	"6"	"MAP6"
"PLEKHO1.1"	0.00327468063455872	0.281852924217081	0.212	0.126	1	"6"	"PLEKHO1"
"UBE3A.5"	0.00327784087640388	-16.9868110137313	0.455	0.341	1	"6"	"UBE3A"
"BLOC1S6.2"	0.00329259293907305	0.402892698298627	0.182	0.101	1	"6"	"BLOC1S6"
"LINC01006.1"	0.00330590737568717	-14.6281370189215	0.152	0.081	1	"6"	"LINC01006"
"DHX57.4"	0.00330826978166083	0.374888221468473	0.25	0.16	1	"6"	"DHX57"
"ZC3H12B.1"	0.00331056312916076	1.00463102638283	0.159	0.085	1	"6"	"ZC3H12B"
"LINC00862.1"	0.00331152147097577	1.27458671849187	0.182	0.104	1	"6"	"LINC00862"
"OSBPL9.4"	0.00332532495559007	-4.25344238683243	0.386	0.283	1	"6"	"OSBPL9"
"CTCF.2"	0.00333831350639769	1.40340598529978	0.341	0.245	1	"6"	"CTCF"
"CEBPZOS.1"	0.00335962087322736	0.271644441275522	0.197	0.115	1	"6"	"CEBPZOS"
"ZNF549.2"	0.0033604887503274	0.420441216340304	0.182	0.104	1	"6"	"ZNF549"
"ZNF682.1"	0.00338979698939758	0.535882024278033	0.152	0.082	1	"6"	"ZNF682"
"LNPK.3"	0.00339183850780489	-8.80327805692809	0.182	0.104	1	"6"	"LNPK"
"KDELR1"	0.00339601397641024	0.264051264898662	0.121	0.06	1	"6"	"KDELR1"
"MTMR1.3"	0.00341605425120097	-4.94879332895497	0.371	0.265	1	"6"	"MTMR1"
"COQ8B.1"	0.00342522070495238	0.289716794463495	0.152	0.081	1	"6"	"COQ8B"
"SLC33A1.3"	0.00345347208379373	-4.96308004968973	0.235	0.141	1	"6"	"SLC33A1"
"FAM120C.3"	0.0034627200609571	0.880461816197929	0.189	0.108	1	"6"	"FAM120C"
"ABHD10.1"	0.00346296599566802	0.463147104217917	0.121	0.059	1	"6"	"ABHD10"
"RIOX2.1"	0.00346944624435382	1.83853300138076	0.121	0.059	1	"6"	"RIOX2"
"ABHD8.1"	0.003489214395253	0.286600867085961	0.182	0.104	1	"6"	"ABHD8"
"PYROXD1"	0.00352618665988972	-2.5881949992573	0.129	0.064	1	"6"	"PYROXD1"
"PDCD7"	0.00353690200577073	0.423838887374121	0.235	0.146	1	"6"	"PDCD7"
"PLBD2.2"	0.00354926155030452	-0.307913276149661	0.295	0.191	1	"6"	"PLBD2"
"COPA.3"	0.0035554342020899	-3.18200639727505	0.379	0.261	1	"6"	"COPA"
"BORCS5.2"	0.00358336174555685	0.299079660645575	0.167	0.094	1	"6"	"BORCS5"
"KIF3B.1"	0.00358876325038709	0.323141601336221	0.227	0.138	1	"6"	"KIF3B"
"THOC5.1"	0.00360345133950615	0.412351048996068	0.205	0.121	1	"6"	"THOC5"
"MRPS30-DT.1"	0.00360379632356741	-8.72844782861215	0.159	0.087	1	"6"	"MRPS30-DT"
"CCDC47"	0.0036432456260324	0.317931996956978	0.174	0.098	1	"6"	"CCDC47"
"CEP57L1.2"	0.00366321203944496	3.99981644437218	0.174	0.1	1	"6"	"CEP57L1"
"RARS2.2"	0.00367977014160635	-0.262278756143961	0.265	0.168	1	"6"	"RARS2"
"PRPF40A.3"	0.00370606137052116	-0.723912469078362	0.356	0.245	1	"6"	"PRPF40A"
"KDM2B.3"	0.00372462640083289	-1.4086159076718	0.303	0.203	1	"6"	"KDM2B"
"CAB39L.3"	0.00374274245229157	-3.54099834713467	0.167	0.09	1	"6"	"CAB39L"
"CLDN12.2"	0.00375654265699115	0.818458613905346	0.159	0.088	1	"6"	"CLDN12"
"DUS2.1"	0.00378393767815861	0.548666670622093	0.167	0.092	1	"6"	"DUS2"
"CAPRIN2.1"	0.003785794871715	0.254344217633737	0.303	0.197	1	"6"	"CAPRIN2"
"MDN1.5"	0.00382422551056054	-1.13343104706376	0.47	0.341	1	"6"	"MDN1"
"NUS1.3"	0.00383221929309061	0.383229110711066	0.212	0.127	1	"6"	"NUS1"
"PARVA"	0.00383903829522719	-2.11810914379879	0.129	0.067	1	"6"	"PARVA"
"CCNDBP1"	0.00383909949487893	0.260057531689991	0.129	0.066	1	"6"	"CCNDBP1"
"SLX4IP"	0.00386193401266545	-0.698063998592149	0.144	0.075	1	"6"	"SLX4IP"
"UBE4A.5"	0.00389131574359549	-1.69532445788123	0.348	0.246	1	"6"	"UBE4A"
"MYL6B"	0.00389594826569804	0.289689624214005	0.129	0.065	1	"6"	"MYL6B"
"SCYL3"	0.00389616451837138	0.525678123779598	0.136	0.071	1	"6"	"SCYL3"
"SGPL1.2"	0.00391873340411488	0.516648572671425	0.167	0.094	1	"6"	"SGPL1"
"AP002812.2"	0.00395542138729292	0.301072222989863	0.106	0.05	1	"6"	"AP002812.2"
"MTSS2.3"	0.00396454955583817	-4.98722231376296	0.242	0.148	1	"6"	"MTSS2"
"SHLD1.2"	0.00396778502506443	0.505466481600204	0.273	0.183	1	"6"	"SHLD1"
"NAALADL2.3"	0.00397475703761653	-63.4926445534051	0.364	0.257	1	"6"	"NAALADL2"
"CYB5R3.2"	0.00400858950997307	0.425621832589679	0.227	0.142	1	"6"	"CYB5R3"
"ANKRD18B.3"	0.0040202047037352	0.292983619691993	0.235	0.144	1	"6"	"ANKRD18B"
"EP400.3"	0.00405152151859139	-14.146475350302	0.447	0.316	1	"6"	"EP400"
"AC048382.5"	0.00408623091446498	0.521407035939888	0.121	0.06	1	"6"	"AC048382.5"
"RAB26.2"	0.00408628821920675	0.29335550913318	0.273	0.177	1	"6"	"RAB26"
"TEX2.3"	0.00411661608364638	1.38762845462091	0.235	0.15	1	"6"	"TEX2"
"MTM1.1"	0.00417039266396841	1.09480032475	0.152	0.083	1	"6"	"MTM1"
"AL162431.1.1"	0.00417145102613821	0.264077113831249	0.106	0.05	1	"6"	"AL162431.1"
"CCM2.2"	0.00420260203003751	-0.590677873164478	0.288	0.193	1	"6"	"CCM2"
"EPS15.2"	0.00423373121387942	-5.08377853306812	0.295	0.193	1	"6"	"EPS15"
"ALDH2.1"	0.00423637920723069	0.353382124465782	0.174	0.099	1	"6"	"ALDH2"
"SLC45A4"	0.00426069449857419	0.378902273069805	0.159	0.088	1	"6"	"SLC45A4"
"EWSR1.5"	0.00430546920271521	-6.74539411365427	0.492	0.362	1	"6"	"EWSR1"
"STX18.4"	0.00431574402857559	0.844248153869658	0.212	0.132	1	"6"	"STX18"
"ITPK1.3"	0.00433666787078151	-0.399420771539813	0.242	0.152	1	"6"	"ITPK1"
"CREM.1"	0.00433977682500509	-0.593230352087706	0.167	0.092	1	"6"	"CREM"
"SUPT16H.1"	0.00434144100872532	0.543814749751357	0.288	0.182	1	"6"	"SUPT16H"
"AFMID.4"	0.00437078645272787	-2.4021386386287	0.424	0.321	1	"6"	"AFMID"
"TUBE1.4"	0.00437553711395014	0.358520003526174	0.28	0.183	1	"6"	"TUBE1"
"MINK1.2"	0.00438158118193896	0.357878366368767	0.28	0.185	1	"6"	"MINK1"
"APPBP2.3"	0.00440220573800233	-0.389534031531823	0.47	0.351	1	"6"	"APPBP2"
"CNOT1.3"	0.0044544978118011	-11.2512646622395	0.447	0.329	1	"6"	"CNOT1"
"ZC2HC1A.5"	0.00446696540115618	-6.032729412799	0.303	0.204	1	"6"	"ZC2HC1A"
"TUBA1A.3"	0.00446927964533857	-7.42131180077181	0.227	0.14	1	"6"	"TUBA1A"
"REL"	0.00451580777971804	0.288317422262711	0.136	0.071	1	"6"	"REL"
"CFDP1.2"	0.00456726405339955	-1.48456813011182	0.28	0.184	1	"6"	"CFDP1"
"GOLGA5"	0.00460978765723624	0.322394332541066	0.152	0.084	1	"6"	"GOLGA5"
"PRH1.3"	0.00461270797757844	-1.66852772651952	0.318	0.22	1	"6"	"PRH1"
"PPAT"	0.00462127256193821	0.322838172703408	0.106	0.051	1	"6"	"PPAT"
"ZNF350"	0.00463628782556459	0.272325975426149	0.106	0.05	1	"6"	"ZNF350"
"B3GAT3"	0.00465078678333547	0.288842946663176	0.152	0.082	1	"6"	"B3GAT3"
"ITSN2.2"	0.00466107965387095	-2.24941515472146	0.295	0.206	1	"6"	"ITSN2"
"FAM91A1.2"	0.00471170933732744	0.257616051936441	0.182	0.106	1	"6"	"FAM91A1"
"ADCY3.3"	0.0047379395823617	0.580520173945797	0.258	0.163	1	"6"	"ADCY3"
"INIP"	0.00475649809235027	0.32101201647655	0.121	0.061	1	"6"	"INIP"
"DEAF1.4"	0.00479660849094242	0.384288207686321	0.394	0.279	1	"6"	"DEAF1"
"PLEKHD1.4"	0.00480695581182563	-4.85684588405554	0.22	0.132	1	"6"	"PLEKHD1"
"NUP160.2"	0.00482048740261961	-0.510730852385799	0.356	0.25	1	"6"	"NUP160"
"DCUN1D4.5"	0.0048408853489461	-3.21425168760051	0.22	0.138	1	"6"	"DCUN1D4"
"SLC9A6"	0.0048464323035348	0.272010545709692	0.152	0.082	1	"6"	"SLC9A6"
"LINC02054.3"	0.004863555671284	0.566013300154164	0.167	0.093	1	"6"	"LINC02054"
"UBAP2.4"	0.00489257173393036	-0.374561817870287	0.341	0.245	1	"6"	"UBAP2"
"GMCL1.4"	0.0049040429230346	-0.567277904337747	0.258	0.164	1	"6"	"GMCL1"
"SELENOF.3"	0.00490867797484251	-150.252635970509	0.265	0.171	1	"6"	"SELENOF"
"CYP2U1"	0.00491998501181239	0.400997169640242	0.114	0.057	1	"6"	"CYP2U1"
"RNF34.3"	0.00493907313402706	0.341334344270363	0.22	0.137	1	"6"	"RNF34"
"UPF1.1"	0.00495938435235455	0.259894817790111	0.22	0.134	1	"6"	"UPF1"
"MTMR2.3"	0.00499007790283208	-0.329461247532047	0.235	0.148	1	"6"	"MTMR2"
"N4BP2L1.2"	0.005006025433974	1.69216807068828	0.258	0.171	1	"6"	"N4BP2L1"
"ZNF589.3"	0.00503163202163823	0.365264272157901	0.295	0.203	1	"6"	"ZNF589"
"CALD1.4"	0.0050453159403883	-30.8063746526258	0.409	0.306	1	"6"	"CALD1"
"EPHX2.1"	0.00507254979362692	0.374558756499422	0.106	0.051	1	"6"	"EPHX2"
"BRPF3"	0.00510646536827952	0.35188952588367	0.129	0.067	1	"6"	"BRPF3"
"MGRN1.1"	0.00526516377033675	0.863626206190371	0.318	0.217	1	"6"	"MGRN1"
"ZNF600.4"	0.00530333371151117	0.401569147303333	0.22	0.141	1	"6"	"ZNF600"
"XIAP.4"	0.00533208709811811	0.649382288761425	0.25	0.162	1	"6"	"XIAP"
"FAM133B.3"	0.00545241847589226	-0.671780722941471	0.364	0.261	1	"6"	"FAM133B"
"WIPF2.2"	0.00549150692928773	-0.609490875897472	0.295	0.198	1	"6"	"WIPF2"
"SARNP.3"	0.00550672548477712	-7.05825220221469	0.455	0.324	1	"6"	"SARNP"
"SLX4.1"	0.00551345621242599	0.308281025875522	0.205	0.125	1	"6"	"SLX4"
"AL603839.3"	0.00551877904830493	0.481855920045093	0.106	0.052	1	"6"	"AL603839.3"
"ATP5F1C.3"	0.00553517708814461	-0.625257772675959	0.212	0.127	1	"6"	"ATP5F1C"
"XRCC6.2"	0.00554313133867221	-0.441321211440648	0.273	0.18	1	"6"	"XRCC6"
"ARSG.2"	0.00557700998381457	1.43126125179314	0.242	0.156	1	"6"	"ARSG"
